timestamp,device_id,device_type,room,power_consumption_kwh,carbon_emission_kg,status,temperature
2025-11-03T02:40:00.000Z,D9196,Laptop,Garage,1.838,0.873,OFF,28.6
2025-11-03T02:50:00.000Z,D7447,Heater,Office,0.511,0.243,OFF,29.1
2025-11-03T03:00:00.000Z,D9937,Heater,Garage,2.413,1.146,ON,18.5
2025-11-03T03:10:00.000Z,D5313,Washing Machine,Bedroom,0.95,0.451,ON,30.1
2025-11-03T03:20:00.000Z,D3944,Laptop,Living Room,1.356,0.644,ON,32.4
2025-11-03T03:30:00.000Z,D5629,Heater,Living Room,2.437,1.158,OFF,32
2025-11-03T03:40:00.000Z,D3209,Refrigerator,Bedroom,0.284,0.135,ON,23.5
2025-11-03T03:50:00.000Z,D5164,Washing Machine,Bedroom,2.235,1.062,OFF,28.3
2025-11-03T04:00:00.000Z,D2136,Light,Office,0.415,0.197,OFF,29.3
2025-11-03T04:10:00.000Z,D9085,Heater,Garage,1.077,0.512,OFF,21.9
2025-11-03T04:20:00.000Z,D6903,Washing Machine,Bedroom,0.815,0.387,ON,18.5
2025-11-03T04:30:00.000Z,D1953,Fan,Garage,0.695,0.33,ON,27.6
2025-11-03T04:40:00.000Z,D2005,Heater,Office,0.516,0.245,OFF,22.3
2025-11-03T04:50:00.000Z,D3733,Light,Bedroom,0.711,0.338,ON,27.8
2025-11-03T05:00:00.000Z,D2992,Refrigerator,Garage,1.047,0.497,ON,30.9
2025-11-03T05:10:00.000Z,D4455,AC,Bedroom,2.059,0.978,ON,26.4
2025-11-03T05:20:00.000Z,D1543,Laptop,Garage,0.789,0.375,ON,34.3
2025-11-03T05:30:00.000Z,D4083,Refrigerator,Bedroom,0.499,0.237,ON,33.9
2025-11-03T05:40:00.000Z,D8725,Refrigerator,Garage,1.232,0.585,ON,25.7
2025-11-03T05:50:00.000Z,D3702,Fan,Kitchen,0.495,0.235,OFF,22.7
2025-11-03T06:00:00.000Z,D4274,Fan,Living Room,1.603,0.761,OFF,33.1
2025-11-03T06:10:00.000Z,D2114,Laptop,Kitchen,2.247,1.067,OFF,19.3
2025-11-03T06:20:00.000Z,D1315,Heater,Bedroom,0.325,0.154,ON,24.5
2025-11-03T06:30:00.000Z,D9577,Refrigerator,Office,0.707,0.336,OFF,18.9
2025-11-03T06:40:00.000Z,D4784,Refrigerator,Office,2.388,1.134,OFF,32.1
2025-11-03T06:50:00.000Z,D5028,AC,Kitchen,1.339,0.636,ON,26.4
2025-11-03T07:00:00.000Z,D9521,AC,Office,0.153,0.073,ON,24.7
2025-11-03T07:10:00.000Z,D4963,AC,Kitchen,2.486,1.181,ON,26.5
2025-11-03T07:20:00.000Z,D9108,Light,Office,1.466,0.696,OFF,31.3
2025-11-03T07:30:00.000Z,D6158,Fan,Office,1.688,0.802,OFF,29.9
2025-11-03T07:40:00.000Z,D3399,Fan,Bedroom,1.292,0.614,ON,23.3
2025-11-03T07:50:00.000Z,D5995,Fan,Bedroom,0.854,0.406,ON,24.7
2025-11-03T08:00:00.000Z,D6422,Refrigerator,Garage,2.305,1.095,ON,32.8
2025-11-03T08:10:00.000Z,D8214,Light,Bedroom,0.341,0.162,ON,28.3
2025-11-03T08:20:00.000Z,D3223,Light,Bedroom,0.889,0.422,ON,32
2025-11-03T08:30:00.000Z,D5331,Light,Bedroom,2.395,1.138,OFF,27.8
2025-11-03T08:40:00.000Z,D3647,Fan,Bedroom,2.306,1.095,ON,18.6
2025-11-03T08:50:00.000Z,D1779,Light,Kitchen,0.862,0.409,ON,23.4
2025-11-03T09:00:00.000Z,D7316,Fan,Living Room,1.168,0.555,ON,27.3
2025-11-03T09:10:00.000Z,D2036,Heater,Office,0.576,0.274,ON,24.9
2025-11-03T09:20:00.000Z,D1917,Fan,Bedroom,2.071,0.984,OFF,19
2025-11-03T09:30:00.000Z,D3729,Heater,Office,0.217,0.103,OFF,28.1
2025-11-03T09:40:00.000Z,D8312,Fan,Office,0.87,0.413,ON,23.2
2025-11-03T09:50:00.000Z,D5028,Light,Kitchen,2.499,1.187,ON,26.9
2025-11-03T10:00:00.000Z,D4504,Refrigerator,Office,0.659,0.313,ON,25.6
2025-11-03T10:10:00.000Z,D3755,Washing Machine,Office,2.381,1.131,OFF,31.4
2025-11-03T10:20:00.000Z,D3033,Washing Machine,Office,0.757,0.36,ON,22.4
2025-11-03T10:30:00.000Z,D4109,Refrigerator,Living Room,1.496,0.711,ON,30.8
2025-11-03T10:40:00.000Z,D2228,Laptop,Living Room,1.411,0.67,OFF,23
2025-11-03T10:50:00.000Z,D5649,Light,Office,1.046,0.497,OFF,32.4
2025-11-03T11:00:00.000Z,D3706,Fan,Kitchen,0.121,0.057,OFF,18.8
2025-11-03T11:10:00.000Z,D2767,Refrigerator,Office,0.068,0.032,ON,31.8
2025-11-03T11:20:00.000Z,D8579,Heater,Garage,2.371,1.126,OFF,29.8
2025-11-03T11:30:00.000Z,D4966,Fan,Living Room,2.384,1.132,OFF,24
2025-11-03T11:40:00.000Z,D6497,Fan,Living Room,1.474,0.7,OFF,18.1
2025-11-03T11:50:00.000Z,D2396,Fan,Garage,0.912,0.433,OFF,18.8
2025-11-03T12:00:00.000Z,D5655,Refrigerator,Kitchen,2.45,1.164,ON,21
2025-11-03T12:10:00.000Z,D7319,Washing Machine,Office,2.46,1.168,ON,27.7
2025-11-03T12:20:00.000Z,D1954,Light,Living Room,0.961,0.456,OFF,33.8
2025-11-03T12:30:00.000Z,D4163,AC,Office,1.474,0.7,ON,32
2025-11-03T12:40:00.000Z,D2968,Heater,Office,1.707,0.811,OFF,27.6
2025-11-03T12:50:00.000Z,D2837,Refrigerator,Office,2.412,1.146,OFF,23.8
2025-11-03T13:00:00.000Z,D2367,AC,Bedroom,2.395,1.138,ON,33.7
2025-11-03T13:10:00.000Z,D6168,AC,Garage,0.469,0.223,ON,25.2
2025-11-03T13:20:00.000Z,D2876,Fan,Office,2.192,1.041,ON,33.9
2025-11-03T13:30:00.000Z,D9770,Fan,Living Room,1.892,0.899,OFF,32
2025-11-03T13:40:00.000Z,D9723,Heater,Kitchen,0.079,0.038,OFF,22.8
2025-11-03T13:50:00.000Z,D4966,Washing Machine,Living Room,0.384,0.182,OFF,26.3
2025-11-03T14:00:00.000Z,D4568,Refrigerator,Bedroom,1.782,0.846,ON,27.1
2025-11-03T14:10:00.000Z,D5688,Refrigerator,Garage,1.766,0.839,ON,32.2
2025-11-03T14:20:00.000Z,D7811,Fan,Garage,2.28,1.083,ON,35
2025-11-03T14:30:00.000Z,D1881,Fan,Garage,0.274,0.13,ON,23.1
2025-11-03T14:40:00.000Z,D4154,AC,Living Room,0.084,0.04,OFF,22.7
2025-11-03T14:50:00.000Z,D8385,Washing Machine,Bedroom,1.174,0.558,ON,22.8
2025-11-03T15:00:00.000Z,D7193,Laptop,Kitchen,1.067,0.507,ON,21.6
2025-11-03T15:10:00.000Z,D4725,Washing Machine,Kitchen,0.5,0.237,OFF,34.8
2025-11-03T15:20:00.000Z,D9922,Refrigerator,Office,1.214,0.577,ON,24.2
2025-11-03T15:30:00.000Z,D7452,Fan,Living Room,0.155,0.074,ON,28.2
2025-11-03T15:40:00.000Z,D4475,Refrigerator,Bedroom,1.002,0.476,ON,20.2
2025-11-03T15:50:00.000Z,D8126,Washing Machine,Office,1.906,0.905,ON,31.2
2025-11-03T16:00:00.000Z,D6033,Refrigerator,Garage,0.644,0.306,ON,21.5
2025-11-03T16:10:00.000Z,D6211,Laptop,Bedroom,0.225,0.107,OFF,29.9
2025-11-03T16:20:00.000Z,D3478,Refrigerator,Living Room,1.474,0.7,ON,31.7
2025-11-03T16:30:00.000Z,D8842,Light,Bedroom,0.644,0.306,ON,34.1
2025-11-03T16:40:00.000Z,D6246,Washing Machine,Living Room,0.595,0.283,OFF,27.4
2025-11-03T16:50:00.000Z,D8387,Heater,Kitchen,0.471,0.224,OFF,20.3
2025-11-03T17:00:00.000Z,D4852,Light,Living Room,0.708,0.336,ON,25.7
2025-11-03T17:10:00.000Z,D6617,Washing Machine,Garage,1.337,0.635,ON,33.2
2025-11-03T17:20:00.000Z,D2634,AC,Garage,1.451,0.689,ON,20.4
2025-11-03T17:30:00.000Z,D9500,Laptop,Garage,0.075,0.036,ON,21.5
2025-11-03T17:40:00.000Z,D1402,Washing Machine,Garage,1.309,0.622,ON,27.3
2025-11-03T17:50:00.000Z,D2669,Refrigerator,Kitchen,2.118,1.006,ON,24.7
2025-11-03T18:00:00.000Z,D9529,Laptop,Living Room,0.441,0.209,ON,24.3
2025-11-03T18:10:00.000Z,D9362,Heater,Garage,2.26,1.073,ON,25.2
2025-11-03T18:20:00.000Z,D9507,Heater,Kitchen,2.266,1.076,OFF,20.3
2025-11-03T18:30:00.000Z,D6256,Fan,Living Room,0.176,0.084,OFF,22.3
2025-11-03T18:40:00.000Z,D6787,Refrigerator,Living Room,1.997,0.949,OFF,24
2025-11-03T18:50:00.000Z,D6166,AC,Bedroom,1.542,0.732,OFF,25.4
2025-11-03T19:00:00.000Z,D5966,AC,Kitchen,2.298,1.092,ON,34.9
2025-11-03T19:10:00.000Z,D6377,Refrigerator,Bedroom,0.48,0.228,ON,21.9
2025-11-03T19:20:00.000Z,D7404,AC,Garage,0.49,0.233,ON,19.3
2025-11-03T19:30:00.000Z,D8033,Refrigerator,Office,2.274,1.08,OFF,27.9
2025-11-03T19:40:00.000Z,D7722,Fan,Kitchen,1.621,0.77,OFF,26.6
2025-11-03T19:50:00.000Z,D2566,Light,Kitchen,2.365,1.123,ON,25.2
2025-11-03T20:00:00.000Z,D3498,Light,Bedroom,1.106,0.525,OFF,31.2
2025-11-03T20:10:00.000Z,D9759,Heater,Kitchen,1.505,0.715,ON,19
2025-11-03T20:20:00.000Z,D7350,Refrigerator,Kitchen,1.357,0.645,OFF,18.5
2025-11-03T20:30:00.000Z,D4069,Refrigerator,Living Room,1.295,0.615,ON,23.4
2025-11-03T20:40:00.000Z,D4489,Light,Bedroom,2.046,0.972,ON,18
2025-11-03T20:50:00.000Z,D1456,Light,Kitchen,2.027,0.963,ON,27.9
2025-11-03T21:00:00.000Z,D7407,AC,Office,2.363,1.122,ON,28.3
2025-11-03T21:10:00.000Z,D7883,Light,Office,1.949,0.926,OFF,31.2
2025-11-03T21:20:00.000Z,D4619,Fan,Bedroom,2.437,1.158,ON,31.8
2025-11-03T21:30:00.000Z,D7001,Light,Garage,0.792,0.376,ON,29.8
2025-11-03T21:40:00.000Z,D4622,Fan,Bedroom,0.943,0.448,ON,31.3
2025-11-03T21:50:00.000Z,D4149,Fan,Living Room,1.171,0.556,ON,31.1
2025-11-03T22:00:00.000Z,D6501,Laptop,Bedroom,1.638,0.778,OFF,18.5
2025-11-03T22:10:00.000Z,D2873,Laptop,Garage,2.145,1.019,OFF,34.3
2025-11-03T22:20:00.000Z,D5393,Heater,Kitchen,0.726,0.345,OFF,27.6
2025-11-03T22:30:00.000Z,D8198,Washing Machine,Kitchen,1.802,0.856,ON,23.9
2025-11-03T22:40:00.000Z,D3287,Light,Bedroom,0.577,0.274,OFF,29.7
2025-11-03T22:50:00.000Z,D9398,Washing Machine,Office,2.242,1.065,ON,21
2025-11-03T23:00:00.000Z,D4329,Heater,Office,1.977,0.939,OFF,32.1
2025-11-03T23:10:00.000Z,D2468,Fan,Living Room,1.379,0.655,OFF,31.2
2025-11-03T23:20:00.000Z,D6508,Refrigerator,Garage,1.533,0.728,ON,19.5
2025-11-03T23:30:00.000Z,D2117,Heater,Office,1.292,0.614,ON,24.2
2025-11-03T23:40:00.000Z,D1603,Washing Machine,Garage,1.737,0.825,ON,33.7
2025-11-03T23:50:00.000Z,D4233,AC,Living Room,2.23,1.059,ON,20.4
2025-11-04T00:00:00.000Z,D9519,Laptop,Bedroom,1.596,0.758,ON,33.2
2025-11-04T00:10:00.000Z,D4080,Refrigerator,Living Room,1.213,0.576,OFF,18.8
2025-11-04T00:20:00.000Z,D2829,AC,Garage,0.316,0.15,ON,33.5
2025-11-04T00:30:00.000Z,D9320,Fan,Office,2.017,0.958,ON,23.9
2025-11-04T00:40:00.000Z,D2017,AC,Kitchen,1.199,0.57,OFF,31.1
2025-11-04T00:50:00.000Z,D3214,Light,Kitchen,1.207,0.573,OFF,31
2025-11-04T01:00:00.000Z,D1992,Fan,Garage,2.09,0.993,OFF,24
2025-11-04T01:10:00.000Z,D2713,Laptop,Garage,1.833,0.871,ON,27.4
2025-11-04T01:20:00.000Z,D5764,Laptop,Bedroom,1.278,0.607,ON,24
2025-11-04T01:30:00.000Z,D1381,Heater,Garage,0.644,0.306,OFF,22.7
2025-11-04T01:40:00.000Z,D1908,Heater,Garage,1.095,0.52,ON,33.9
2025-11-04T01:50:00.000Z,D6684,Heater,Bedroom,2.171,1.031,ON,31.9
2025-11-04T02:00:00.000Z,D2485,Light,Kitchen,1.026,0.487,OFF,25.9
2025-11-04T02:10:00.000Z,D2620,AC,Office,2.046,0.972,ON,33.5
2025-11-04T02:20:00.000Z,D4059,Washing Machine,Garage,1.645,0.781,ON,32.2
2025-11-04T02:30:00.000Z,D3810,Laptop,Garage,2.267,1.077,OFF,34.2
2025-11-04T02:40:00.000Z,D8666,Light,Kitchen,2.495,1.185,ON,22
2025-11-04T02:50:00.000Z,D5047,Laptop,Bedroom,1.684,0.8,ON,28.3
2025-11-04T03:00:00.000Z,D7828,Heater,Garage,1.325,0.629,ON,28.1
2025-11-04T03:10:00.000Z,D4835,Refrigerator,Office,0.409,0.194,OFF,18.2
2025-11-04T03:20:00.000Z,D3841,Washing Machine,Bedroom,0.251,0.119,OFF,24.1
2025-11-04T03:30:00.000Z,D2021,Washing Machine,Living Room,0.95,0.451,OFF,20.3
2025-11-04T03:40:00.000Z,D2750,Refrigerator,Living Room,1.441,0.684,ON,32.4
2025-11-04T03:50:00.000Z,D1622,Heater,Garage,2.064,0.98,OFF,27.1
2025-11-04T04:00:00.000Z,D2887,Washing Machine,Kitchen,1.56,0.741,OFF,33.2
2025-11-04T04:10:00.000Z,D4547,Heater,Bedroom,2.425,1.152,ON,32.1
2025-11-04T04:20:00.000Z,D4699,Fan,Bedroom,0.626,0.297,OFF,25.7
2025-11-04T04:30:00.000Z,D7239,Laptop,Office,0.535,0.254,OFF,32.9
2025-11-04T04:40:00.000Z,D5018,Heater,Office,0.703,0.334,OFF,22.4
2025-11-04T04:50:00.000Z,D2309,AC,Garage,1.58,0.75,ON,24.9
2025-11-04T05:00:00.000Z,D4935,Light,Kitchen,0.731,0.347,OFF,34.5
2025-11-04T05:10:00.000Z,D3595,Heater,Living Room,1.811,0.86,OFF,25
2025-11-04T05:20:00.000Z,D9504,AC,Bedroom,2.243,1.065,OFF,23.6
2025-11-04T05:30:00.000Z,D6574,Washing Machine,Office,2.252,1.07,ON,24
2025-11-04T05:40:00.000Z,D1477,AC,Kitchen,0.89,0.423,OFF,30.3
2025-11-04T05:50:00.000Z,D4785,Heater,Kitchen,0.968,0.46,ON,31.2
2025-11-04T06:00:00.000Z,D7347,Refrigerator,Office,2.391,1.136,OFF,22.4
2025-11-04T06:10:00.000Z,D2672,Fan,Kitchen,1.065,0.506,OFF,32
2025-11-04T06:20:00.000Z,D4537,Refrigerator,Office,0.71,0.337,ON,25
2025-11-04T06:30:00.000Z,D9758,Heater,Garage,1.885,0.895,ON,30.9
2025-11-04T06:40:00.000Z,D9727,Light,Garage,0.987,0.469,ON,24.9
2025-11-04T06:50:00.000Z,D3862,Refrigerator,Bedroom,1.434,0.681,OFF,25.2
2025-11-04T07:00:00.000Z,D7710,Fan,Living Room,0.528,0.251,ON,20.8
2025-11-04T07:10:00.000Z,D3354,Laptop,Office,1.019,0.484,OFF,19.8
2025-11-04T07:20:00.000Z,D2417,AC,Bedroom,1.366,0.649,ON,28.2
2025-11-04T07:30:00.000Z,D3027,Refrigerator,Kitchen,1.986,0.943,OFF,30.9
2025-11-04T07:40:00.000Z,D7905,Heater,Kitchen,1.097,0.521,OFF,34.9
2025-11-04T07:50:00.000Z,D8831,Heater,Garage,0.836,0.397,ON,33.3
2025-11-04T08:00:00.000Z,D1102,Fan,Kitchen,0.715,0.34,ON,34.8
2025-11-04T08:10:00.000Z,D6492,Laptop,Garage,2.328,1.106,OFF,28.5
2025-11-04T08:20:00.000Z,D3693,Washing Machine,Kitchen,1.665,0.791,ON,22.3
2025-11-04T08:30:00.000Z,D3114,Light,Bedroom,2.125,1.009,ON,27.2
2025-11-04T08:40:00.000Z,D3787,Light,Office,0.629,0.299,ON,29.5
2025-11-04T08:50:00.000Z,D2163,Fan,Bedroom,0.429,0.204,ON,33
2025-11-04T09:00:00.000Z,D8243,Heater,Living Room,1.281,0.608,ON,20.9
2025-11-04T09:10:00.000Z,D5030,Fan,Bedroom,0.801,0.38,OFF,18.7
2025-11-04T09:20:00.000Z,D8310,Light,Living Room,0.651,0.309,ON,29.1
2025-11-04T09:30:00.000Z,D4671,Laptop,Living Room,1.877,0.892,OFF,25.4
2025-11-04T09:40:00.000Z,D6228,Laptop,Kitchen,1.561,0.741,OFF,20.7
2025-11-04T09:50:00.000Z,D7002,Fan,Office,0.712,0.338,ON,24.2
2025-11-04T10:00:00.000Z,D6491,Washing Machine,Living Room,0.321,0.152,OFF,23.4
2025-11-04T10:10:00.000Z,D7627,Light,Garage,2.342,1.112,ON,30.1
2025-11-04T10:20:00.000Z,D5620,Fan,Living Room,0.18,0.085,ON,25.9
2025-11-04T10:30:00.000Z,D3715,AC,Bedroom,0.535,0.254,ON,23.8
2025-11-04T10:40:00.000Z,D4651,Light,Living Room,0.28,0.133,OFF,24.2
2025-11-04T10:50:00.000Z,D6053,Light,Bedroom,0.468,0.222,OFF,28
2025-11-04T11:00:00.000Z,D8899,Light,Living Room,1.702,0.808,ON,32.1
2025-11-04T11:10:00.000Z,D8785,Heater,Office,1.601,0.76,ON,30.7
2025-11-04T11:20:00.000Z,D1231,Fan,Living Room,0.72,0.342,ON,23.8
2025-11-04T11:30:00.000Z,D4893,AC,Bedroom,1.975,0.938,ON,31.2
2025-11-04T11:40:00.000Z,D1510,Refrigerator,Kitchen,1.269,0.603,ON,22.2
2025-11-04T11:50:00.000Z,D2047,AC,Bedroom,1.236,0.587,ON,22.6
2025-11-04T12:00:00.000Z,D4137,Fan,Garage,0.678,0.322,OFF,18.9
2025-11-04T12:10:00.000Z,D5131,Laptop,Office,1.061,0.504,ON,20.9
2025-11-04T12:20:00.000Z,D4443,Heater,Living Room,1.821,0.865,ON,26.9
2025-11-04T12:30:00.000Z,D9054,Washing Machine,Office,1.214,0.577,ON,34.5
2025-11-04T12:40:00.000Z,D7038,AC,Kitchen,1.914,0.909,OFF,34.5
2025-11-04T12:50:00.000Z,D7388,Fan,Kitchen,2.21,1.05,OFF,27.4
2025-11-04T13:00:00.000Z,D9833,AC,Office,1.491,0.708,OFF,29.2
2025-11-04T13:10:00.000Z,D8879,Washing Machine,Kitchen,0.266,0.126,OFF,18.8
2025-11-04T13:20:00.000Z,D6483,Laptop,Bedroom,2.119,1.007,ON,31.7
2025-11-04T13:30:00.000Z,D7519,Laptop,Living Room,1.549,0.736,ON,27.9
2025-11-04T13:40:00.000Z,D9447,Refrigerator,Living Room,1.764,0.838,ON,21.5
2025-11-04T13:50:00.000Z,D6508,AC,Bedroom,2.141,1.017,ON,32.6
2025-11-04T14:00:00.000Z,D1152,Heater,Kitchen,0.697,0.331,ON,33.6
2025-11-04T14:10:00.000Z,D4429,Refrigerator,Kitchen,0.546,0.259,OFF,19.7
2025-11-04T14:20:00.000Z,D1878,Laptop,Kitchen,2.003,0.951,OFF,34.3
2025-11-04T14:30:00.000Z,D3109,Light,Living Room,0.224,0.106,ON,26.1
2025-11-04T14:40:00.000Z,D2259,Light,Kitchen,1.12,0.532,OFF,27.8
2025-11-04T14:50:00.000Z,D4859,Laptop,Garage,0.482,0.229,OFF,25.9
2025-11-04T15:00:00.000Z,D6845,Refrigerator,Office,1.042,0.495,OFF,23.7
2025-11-04T15:10:00.000Z,D4100,AC,Kitchen,0.312,0.148,ON,20.1
2025-11-04T15:20:00.000Z,D4631,AC,Office,1.025,0.487,ON,18.8
2025-11-04T15:30:00.000Z,D4127,Washing Machine,Office,1.798,0.854,ON,31.8
2025-11-04T15:40:00.000Z,D7908,Heater,Garage,0.718,0.341,OFF,32.2
2025-11-04T15:50:00.000Z,D6769,Light,Kitchen,2.33,1.107,ON,19.7
2025-11-04T16:00:00.000Z,D8279,Fan,Kitchen,2.016,0.958,OFF,23.7
2025-11-04T16:10:00.000Z,D6194,AC,Living Room,2.031,0.965,ON,25.8
2025-11-04T16:20:00.000Z,D5479,Refrigerator,Bedroom,2.427,1.153,OFF,31.5
2025-11-04T16:30:00.000Z,D9402,Washing Machine,Kitchen,1.173,0.557,ON,32.7
2025-11-04T16:40:00.000Z,D3408,AC,Office,1.193,0.567,OFF,21.9
2025-11-04T16:50:00.000Z,D7968,AC,Garage,0.131,0.062,OFF,34.9
2025-11-04T17:00:00.000Z,D1182,Laptop,Bedroom,1.785,0.848,ON,27.3
2025-11-04T17:10:00.000Z,D1800,Washing Machine,Living Room,2.468,1.172,ON,29.4
2025-11-04T17:20:00.000Z,D5837,Fan,Kitchen,2.289,1.087,OFF,31.9
2025-11-04T17:30:00.000Z,D1113,Fan,Garage,2.28,1.083,ON,22.3
2025-11-04T17:40:00.000Z,D4042,Light,Office,1.234,0.586,OFF,27.1
2025-11-04T17:50:00.000Z,D8146,Washing Machine,Bedroom,0.486,0.231,ON,20.9
2025-11-04T18:00:00.000Z,D2918,Light,Office,1.564,0.743,ON,30.3
2025-11-04T18:10:00.000Z,D9142,Laptop,Bedroom,2.181,1.036,ON,26.6
2025-11-04T18:20:00.000Z,D9809,Light,Garage,1.828,0.868,OFF,21
2025-11-04T18:30:00.000Z,D7041,Washing Machine,Garage,1.198,0.569,OFF,23.6
2025-11-04T18:40:00.000Z,D7649,Refrigerator,Living Room,2.185,1.038,ON,25.9
2025-11-04T18:50:00.000Z,D3026,Refrigerator,Bedroom,2.412,1.146,ON,20.2
2025-11-04T19:00:00.000Z,D4506,Refrigerator,Living Room,1.632,0.775,ON,22.4
2025-11-04T19:10:00.000Z,D4427,Washing Machine,Kitchen,1.57,0.746,OFF,21.7
2025-11-04T19:20:00.000Z,D2974,Laptop,Kitchen,2.371,1.126,OFF,27.5
2025-11-04T19:30:00.000Z,D3979,AC,Bedroom,0.88,0.418,ON,27.9
2025-11-04T19:40:00.000Z,D7464,Heater,Living Room,1.308,0.621,ON,22.4
2025-11-04T19:50:00.000Z,D6703,Heater,Office,0.579,0.275,ON,34
2025-11-04T20:00:00.000Z,D5963,AC,Office,0.548,0.26,ON,25.7
2025-11-04T20:10:00.000Z,D5228,Heater,Bedroom,1.255,0.596,ON,28.7
2025-11-04T20:20:00.000Z,D3470,AC,Office,2.22,1.054,OFF,27.6
2025-11-04T20:30:00.000Z,D1917,Washing Machine,Garage,2.46,1.168,OFF,34.6
2025-11-04T20:40:00.000Z,D9805,AC,Garage,2.232,1.06,ON,23.8
2025-11-04T20:50:00.000Z,D5717,AC,Garage,0.786,0.373,ON,25.8
2025-11-04T21:00:00.000Z,D4246,Laptop,Kitchen,0.664,0.315,ON,22.6
2025-11-04T21:10:00.000Z,D7322,Heater,Garage,0.738,0.351,ON,20.3
2025-11-04T21:20:00.000Z,D7001,Refrigerator,Living Room,1.458,0.693,ON,19
2025-11-04T21:30:00.000Z,D1058,Fan,Kitchen,1.605,0.762,ON,34.9
2025-11-04T21:40:00.000Z,D7760,Heater,Office,1.686,0.801,OFF,22.3
2025-11-04T21:50:00.000Z,D7644,Laptop,Garage,1.554,0.738,OFF,31.5
2025-11-04T22:00:00.000Z,D6119,AC,Garage,1.933,0.918,OFF,32.8
2025-11-04T22:10:00.000Z,D1335,Fan,Office,1.729,0.821,OFF,32.7
2025-11-04T22:20:00.000Z,D7614,Light,Bedroom,1.02,0.484,OFF,18.7
2025-11-04T22:30:00.000Z,D9424,AC,Office,1.608,0.764,OFF,21.6
2025-11-04T22:40:00.000Z,D1454,Refrigerator,Bedroom,0.222,0.105,ON,26.5
2025-11-04T22:50:00.000Z,D7934,Washing Machine,Office,1.594,0.757,ON,25.1
2025-11-04T23:00:00.000Z,D6926,Laptop,Living Room,2.1,0.997,OFF,25.5
2025-11-04T23:10:00.000Z,D3954,AC,Living Room,1.124,0.534,ON,32.5
2025-11-04T23:20:00.000Z,D9697,Washing Machine,Living Room,0.631,0.3,ON,22.8
2025-11-04T23:30:00.000Z,D2294,Refrigerator,Living Room,1.936,0.92,OFF,26
2025-11-04T23:40:00.000Z,D7439,Washing Machine,Office,0.932,0.443,ON,18.3
2025-11-04T23:50:00.000Z,D9039,Laptop,Kitchen,1.957,0.93,OFF,30.4
2025-11-05T00:00:00.000Z,D2821,Washing Machine,Kitchen,1.074,0.51,ON,19
2025-11-05T00:10:00.000Z,D1496,Washing Machine,Kitchen,2.37,1.126,OFF,28.6
2025-11-05T00:20:00.000Z,D2239,AC,Kitchen,0.321,0.152,OFF,32.1
2025-11-05T00:30:00.000Z,D5310,AC,Bedroom,0.188,0.089,OFF,24.2
2025-11-05T00:40:00.000Z,D4763,Laptop,Bedroom,2.214,1.052,OFF,19
2025-11-05T00:50:00.000Z,D6713,AC,Living Room,0.892,0.424,ON,28.6
2025-11-05T01:00:00.000Z,D6972,Laptop,Garage,0.729,0.346,ON,32.6
2025-11-05T01:10:00.000Z,D5256,AC,Office,2.152,1.022,ON,25.3
2025-11-05T01:20:00.000Z,D1081,Light,Office,2.118,1.006,ON,23.1
2025-11-05T01:30:00.000Z,D9948,AC,Garage,0.546,0.259,OFF,31.8
2025-11-05T01:40:00.000Z,D2732,Heater,Bedroom,0.621,0.295,ON,27.7
2025-11-05T01:50:00.000Z,D6137,Refrigerator,Bedroom,1.832,0.87,OFF,23
2025-11-05T02:00:00.000Z,D6084,Laptop,Living Room,1.686,0.801,ON,24.3
2025-11-05T02:10:00.000Z,D9281,AC,Living Room,1.378,0.655,ON,29.7
2025-11-05T02:20:00.000Z,D7827,Heater,Garage,0.256,0.122,OFF,23.2
2025-11-05T02:30:00.000Z,D2403,AC,Living Room,2.245,1.066,ON,20.8
2025-11-05T02:40:00.000Z,D7693,Laptop,Kitchen,0.485,0.23,ON,34.1
2025-11-05T02:50:00.000Z,D4572,Heater,Kitchen,0.272,0.129,ON,31.6
2025-11-05T03:00:00.000Z,D6021,Refrigerator,Garage,0.736,0.35,ON,25.9
2025-11-05T03:10:00.000Z,D5111,Refrigerator,Garage,0.548,0.26,OFF,31.5
2025-11-05T03:20:00.000Z,D4267,Laptop,Living Room,2.006,0.953,ON,20
2025-11-05T03:30:00.000Z,D7354,Fan,Bedroom,0.315,0.15,ON,25.3
2025-11-05T03:40:00.000Z,D3157,Fan,Living Room,1.371,0.651,OFF,21.1
2025-11-05T03:50:00.000Z,D9382,Heater,Kitchen,1.391,0.661,OFF,26.5
2025-11-05T04:00:00.000Z,D3804,Light,Living Room,0.445,0.211,OFF,25.8
2025-11-05T04:10:00.000Z,D8574,AC,Office,0.941,0.447,OFF,30
2025-11-05T04:20:00.000Z,D1163,Heater,Garage,0.935,0.444,ON,31.5
2025-11-05T04:30:00.000Z,D4401,Heater,Living Room,2.34,1.111,ON,29.7
2025-11-05T04:40:00.000Z,D1441,AC,Kitchen,1.064,0.505,OFF,25.7
2025-11-05T04:50:00.000Z,D2019,Refrigerator,Living Room,0.38,0.18,OFF,31.2
2025-11-05T05:00:00.000Z,D4568,Fan,Kitchen,1.593,0.757,ON,21.8
2025-11-05T05:10:00.000Z,D7006,Washing Machine,Living Room,0.431,0.205,OFF,29.3
2025-11-05T05:20:00.000Z,D8687,Heater,Office,1.149,0.546,OFF,34.4
